chat_id,turn,text,intent,variables,aggregation,locations,times,operation,ctx_locations,ctx_times,split,source,lang
v1-tr-01516,0,Kinddly share the forecaste for Gundlakarthi this week,FORECAST,GENERAL,RAW,"[""Gundlakarthi""]","[""this week""]",SET,"[""Gundlakarthi""]","[""this week""]",train,v1,en
v1-tr-01517,0,Set an alerrt for temperature of soil in my village,ALERT,SOIL_TEMPERATURE,RAW,"[""my village""]",[],SET,"[""my village""]",[],train,v1,en
v1-tr-01518,0,"How duz the sunny in Catamarca compare with Joharapur, Ahamanagar around 9:54 AM",COMPARE,SUNSHINE,RAW,"[""Catamarca"", ""Joharapur, Ahamanagar""]","[""9:54 AM""]",SET,"[""Catamarca"", ""Joharapur, Ahamanagar""]","[""9:54 AM""]",train,v1,en
v1-tr-01519,0,How does the soil moistuer at 40 m in my vilage compare with Matihania Khurd this week?,COMPARE,SOIL_MOISTURE,RAW,"[""my vilage"", ""Matihania Khurd""]","[""this week""]",SET,"[""my vilage"", ""Matihania Khurd""]","[""this week""]",train,v1,en
v1-tr-01520,0,give me the soil temperraturre at 40cm for bangada?,CURRENT,SOIL_TEMPERATURE,RAW,"[""bangada""]",[],SET,"[""bangada""]",[],train,v1,en
v1-tr-01521,0,"Nurpur Mubarakpur v/s Marhari, Gorakhpur srogn wind on Monday",COMPARE,WIND_SPEED,RAW,"[""Nurpur Mubarakpur"", ""Marhari, Gorakhpur""]","[""Monday""]",SET,"[""Nurpur Mubarakpur"", ""Marhari, Gorakhpur""]","[""Monday""]",train,v1,en
v1-tr-01522,0,gahlian last week wind bows from?,HISTORICAL,WIND_DIRECTION,RAW,"[""gahlian""]","[""last week""]",SET,"[""gahlian""]","[""last week""]",train,v1,en
v1-tr-01523,0,Wind speeed of Kachnoda by 6:15 am,FORECAST,WIND_SPEED,RAW,"[""Kachnoda""]","[""6:15 am""]",SET,"[""Kachnoda""]","[""6:15 am""]",train,v1,en
v1-tr-01524,0,Let me know if there is a soil water alert in Chiikhli next month,ALERT,SOIL_MOISTURE,RAW,"[""Chiikhli""]","[""next month""]",SET,"[""Chiikhli""]","[""next month""]",train,v1,en
v1-tr-01525,0,Is there any maximum temprature warning on Saturday,ALERT,TEMPERATURE_MAX,RAW,[],"[""Saturday""]",SET,[],"[""Saturday""]",train,v1,en
v1-tr-01526,0,Want alert for dew in Parasigaria tmrw..,ALERT,DEW_POINT,RAW,"[""Parasigaria""]","[""tmrw""]",SET,"[""Parasigaria""]","[""tmrw""]",train,v1,en
v1-tr-01527,0,Whas up with the max temp in Reechohti on Friday?,FORECAST,TEMPERATURE_MAX,RAW,"[""Reechohti""]","[""Friday""]",SET,"[""Reechohti""]","[""Friday""]",train,v1,en
v1-tr-01528,0,"I am deciding between Binndipur, Puri and Italy tomorrow morning - which has better humidity percentage?",COMPARE,HUMIDITY,RAW,"[""Binndipur, Puri"", ""Italy""]","[""tomorrow morning""]",SET,"[""Binndipur, Puri"", ""Italy""]","[""tomorrow morning""]",train,v1,en
v1-tr-01529,0,set an alart for soil temp in motlapalle next weekend,ALERT,SOIL_TEMPERATURE,RAW,"[""motlapalle""]","[""next weekend""]",SET,"[""motlapalle""]","[""next weekend""]",train,v1,en
v1-tr-01530,0,Hotttest pls,CURRENT,TEMPERATURE_MAX,RAW,[],[],SET,[],[],train,v1,en
v1-tr-01531,0,Can you check whether Sultanpura will be cooler than Veenaavnka for higheest temp?,COMPARE,TEMPERATURE_MAX,RAW,"[""Sultanpura"", ""Veenaavnka""]",[],SET,"[""Sultanpura"", ""Veenaavnka""]",[],train,v1,en
v1-tr-01532,0,"Can you check whether Dayara Timbi, Mendarda, Junagadh, Gujarat will be cooler than Charbhata Keshkal for soil temprature early morning?",COMPARE,SOIL_TEMPERATURE,RAW,"[""Dayara Timbi, Mendarda, Junagadh, Gujarat"", ""Charbhata Keshkal""]","[""early morning""]",SET,"[""Dayara Timbi, Mendarda, Junagadh, Gujarat"", ""Charbhata Keshkal""]","[""early morning""]",train,v1,en
v1-tr-01533,0,How is the dew pont temperature changing in Awhane Bk. 2day plz,FORECAST,DEW_POINT,TREND,"[""Awhane Bk.""]","[""2day""]",SET,"[""Awhane Bk.""]","[""2day""]",train,v1,en
v1-tr-01534,0,Can you check whether Shendri Bk. will be coolr than Sheorajpur for wind flow direction?,COMPARE,WIND_DIRECTION,RAW,"[""Shendri Bk."", ""Sheorajpur""]",[],SET,"[""Shendri Bk."", ""Sheorajpur""]",[],train,v1,en
v1-tr-01535,0,Warn me about the soil tempreture by 9:45 pm,ALERT,SOIL_TEMPERATURE,RAW,[],"[""9:45 pm""]",SET,[],"[""9:45 pm""]",train,v1,en
v1-tr-01536,0,How duz the wind in Sarsand comprae with Bhojpur day after tomorrow?,COMPARE,WIND_SPEED,RAW,"[""Sarsand"", ""Bhojpur""]","[""day after tomorrow""]",SET,"[""Sarsand"", ""Bhojpur""]","[""day after tomorrow""]",train,v1,en
v1-tr-01537,0,"the weater like in pati khurd, uttarpradesh this afternoon",CURRENT,GENERAL,RAW,"[""pati khurd, uttarpradesh""]","[""this afternoon""]",SET,"[""pati khurd, uttarpradesh""]","[""this afternoon""]",train,v1,en
v1-tr-01538,0,When does the precipitaion rise in Tuljapur at 1:30 am?,FORECAST,RAIN,TREND,"[""Tuljapur""]","[""1:30 am""]",SET,"[""Tuljapur""]","[""1:30 am""]",train,v1,en
v1-tr-01539,0,Compaare the sun in my feild with Sarol Himachal Pradesh day after tomorow,COMPARE,SUNSHINE,RAW,"[""my feild"", ""Sarol Himachal Pradesh""]","[""day after tomorow""]",SET,"[""my feild"", ""Sarol Himachal Pradesh""]","[""day after tomorow""]",train,v1,en
v1-tr-01540,0,venkataraaypuram and belsauna upcoming waether,COMPARE,GENERAL,RAW,"[""venkataraaypuram"", ""belsauna""]",[],SET,"[""venkataraaypuram"", ""belsauna""]",[],train,v1,en
v1-tr-01541,0,Inform me if taapmaan bad in Angara Khurd day after tomorrow,ALERT,TEMPERATURE,RAW,"[""Angara Khurd""]","[""day after tomorrow""]",SET,"[""Angara Khurd""]","[""day after tomorrow""]",train,v1,en
v1-tr-01542,0,sunshine houurs details for papri on sunday,FORECAST,SUNSHINE,RAW,"[""papri""]","[""sunday""]",SET,"[""papri""]","[""sunday""]",train,v1,en
v1-tr-01543,0,soil moiuture 40cm kulgarhi or bhikhnadih,COMPARE,SOIL_MOISTURE,RAW,"[""kulgarhi"", ""bhikhnadih""]",[],SET,"[""kulgarhi"", ""bhikhnadih""]",[],train,v1,en
v1-tr-01544,0,Totla upcoming weather in Varadayyapalem on Tuesday,FORECAST,GENERAL,SUM,"[""Varadayyapalem""]","[""Tuesday""]",SET,"[""Varadayyapalem""]","[""Tuesday""]",train,v1,en
v1-tr-01545,0,"comapre the sun in our village with hosahalli, arasikere, hassan by 4:45 am",COMPARE,SUNSHINE,RAW,"[""our village"", ""hosahalli, arasikere, hassan""]","[""4:45 am""]",SET,"[""our village"", ""hosahalli, arasikere, hassan""]","[""4:45 am""]",train,v1,en
v1-tr-01546,0,How is the sky condition chhanging in Sandongri Khairagarh Raj Nandgaon around 7 PM?,FORECAST,CLOUD_COVER,TREND,"[""Sandongri Khairagarh Raj Nandgaon""]","[""7 PM""]",SET,"[""Sandongri Khairagarh Raj Nandgaon""]","[""7 PM""]",train,v1,en
v1-tr-01547,0,Whots the thundersorm like over in Manikpura at 4 AM?,FORECAST,RAIN,RAW,"[""Manikpura""]","[""4 AM""]",SET,"[""Manikpura""]","[""4 AM""]",train,v1,en
v1-tr-01548,0,Ping me about the which way the wind blos near me on Monday,ALERT,WIND_DIRECTION,RAW,"[""near me""]","[""Monday""]",SET,"[""near me""]","[""Monday""]",train,v1,en
v1-tr-01549,0,"Can you chck whether Shendri Bk. will be better than Dehgam, Gandhinagar for field moisture this morning?",COMPARE,SOIL_MOISTURE,RAW,"[""Shendri Bk."", ""Dehgam, Gandhinagar""]","[""this morning""]",SET,"[""Shendri Bk."", ""Dehgam, Gandhinagar""]","[""this morning""]",train,v1,en
v1-tr-01550,0,lwest temp in my farm,CURRENT,TEMPERATURE_MIN,RAW,"[""my farm""]",[],SET,"[""my farm""]",[],train,v1,en
v1-tr-01551,0,is there any peak temperature warniug nearby from 10 am to 11 pm?,ALERT,TEMPERATURE_MAX,RAW,"[""nearby""]","[""10 am to 11 pm""]",SET,"[""nearby""]","[""10 am to 11 pm""]",train,v1,en
v1-tr-01552,0,Warn me about the soil moisture at 10cm Wargal from 10 AM to 11 am,ALERT,SOIL_MOISTURE,RAW,"[""Wargal""]","[""10 AM to 11 am""]",SET,"[""Wargal""]","[""10 AM to 11 am""]",train,v1,en
v1-tr-01553,0,asap Is any moisture in the soil advisory issued for Dayara Timbi day after tomorow?,ALERT,SOIL_MOISTURE,RAW,"[""Dayara Timbi""]","[""day after tomorow""]",SET,"[""Dayara Timbi""]","[""day after tomorow""]",train,v1,en
v1-tr-01554,0,kindly Flag the wind speeed in my village tomorrow,ALERT,WIND_SPEED,RAW,"[""my village""]","[""tomorrow""]",SET,"[""my village""]","[""tomorrow""]",train,v1,en
v1-tr-01555,0,Should i worry about the dewpoit in Rupaspur on Tuesday?,ALERT,DEW_POINT,RAW,"[""Rupaspur""]","[""Tuesday""]",SET,"[""Rupaspur""]","[""Tuesday""]",train,v1,en
v1-tr-01556,0,Contrsat the cloud density in Kallahalli with Sulemanpur,COMPARE,CLOUD_COVER,RAW,"[""Kallahalli"", ""Sulemanpur""]",[],SET,"[""Kallahalli"", ""Sulemanpur""]",[],train,v1,en
v1-tr-01557,0,miniimum soil heat in purnia,CURRENT,SOIL_TEMPERATURE,MIN,"[""purnia""]",[],SET,"[""purnia""]",[],train,v1,en
v1-tr-01558,0,"Strognest night low Khalina, Jaleswar tomorrow evening",FORECAST,TEMPERATURE_MIN,MAX,"[""Khalina, Jaleswar""]","[""tomorrow evening""]",SET,"[""Khalina, Jaleswar""]","[""tomorrow evening""]",train,v1,en
v1-tr-01559,0,Avg night temperature Gommu Koyagudem tmrw?!,FORECAST,TEMPERATURE_MIN,AVG,"[""Gommu Koyagudem""]","[""tmrw""]",SET,"[""Gommu Koyagudem""]","[""tmrw""]",train,v1,en
v1-tr-01560,0,"yesterday, alert me about the rainfall in soomr",ALERT,RAIN,RAW,"[""soomr""]","[""yesterday""]",SET,"[""soomr""]","[""yesterday""]",train,v1,en
v1-tr-01561,0,Tell me the humidity in this area this afternoon,CURRENT,HUMIDITY,RAW,"[""this area""]","[""this afternoon""]",SET,"[""this area""]","[""this afternoon""]",train,v1,en
v1-tr-01562,0,"Compare snushien Tuljapur, Mahaarshtra Hatimunda on Sunday",COMPARE,SUNSHINE,RAW,"[""Tuljapur, Mahaarshtra"", ""Hatimunda""]","[""Sunday""]",SET,"[""Tuljapur, Mahaarshtra"", ""Hatimunda""]","[""Sunday""]",train,v1,en
v1-tr-01563,0,cmpre directiion wind in varadayyapalem vs par shibpur now,COMPARE,WIND_DIRECTION,RAW,"[""varadayyapalem"", ""par shibpur""]","[""now""]",SET,"[""varadayyapalem"", ""par shibpur""]","[""now""]",train,v1,en
v1-tr-01564,0,will be bright in achharaund around 3:34 am?,FORECAST,SUNSHINE,RAW,"[""achharaund""]","[""3:34 am""]",SET,"[""achharaund""]","[""3:34 am""]",train,v1,en
v1-tr-01565,0,compair the wind flow dirrectoin between maharashtra and mahulani from 7:02 am to 10 pm,COMPARE,WIND_DIRECTION,RAW,"[""maharashtra"", ""mahulani""]","[""7:02 am to 10 pm""]",SET,"[""maharashtra"", ""mahulani""]","[""7:02 am to 10 pm""]",train,v1,en
v1-tr-01566,0,"How does the wind flow direction nearby coompare with Joharapur, Ahamadnagar 2nite?",COMPARE,WIND_DIRECTION,RAW,"[""nearby"", ""Joharapur, Ahamadnagar""]","[""2nite""]",SET,"[""nearby"", ""Joharapur, Ahamadnagar""]","[""2nite""]",train,v1,en
v1-tr-01567,0,send alert clodu percent goresa odisha day after tomorow,ALERT,CLOUD_COVER,RAW,"[""goresa odisha""]","[""day after tomorow""]",SET,"[""goresa odisha""]","[""day after tomorow""]",train,v1,en
v1-tr-01568,0,can you check whethr cehngalpattu will be better than tada for wind rate?,COMPARE,WIND_SPEED,RAW,"[""cehngalpattu"", ""tada""]",[],SET,"[""cehngalpattu"", ""tada""]",[],train,v1,en
v1-tr-01569,0,"around 12:30 pm, what is the temperature of soil in sangrur?",FORECAST,SOIL_TEMPERATURE,RAW,"[""sangrur""]","[""12:30 pm""]",SET,"[""sangrur""]","[""12:30 pm""]",train,v1,en
v1-tr-01570,0,Watch the sunlite for me in Pahrauli tomorrow evening,ALERT,SUNSHINE,RAW,"[""Pahrauli""]","[""tomorrow evening""]",SET,"[""Pahrauli""]","[""tomorrow evening""]",train,v1,en
v1-tr-01571,0,Put the high temp near by against Sawai Madhopur on Wednesday,COMPARE,TEMPERATURE_MAX,RAW,"[""near by"", ""Sawai Madhopur""]","[""Wednesday""]",SET,"[""near by"", ""Sawai Madhopur""]","[""Wednesday""]",train,v1,en
v1-tr-01572,0,"Give moisture at 40cm Farhalouki, Ballia, Uttarpradesh today..",CURRENT,SOIL_MOISTURE,RAW,"[""Farhalouki, Ballia, Uttarpradesh""]","[""today""]",SET,"[""Farhalouki, Ballia, Uttarpradesh""]","[""today""]",train,v1,en
v1-tr-01573,0,Is there any soil wetess level warning in my vilage on Sunday?,ALERT,SOIL_MOISTURE,RAW,"[""my vilage""]","[""Sunday""]",SET,"[""my vilage""]","[""Sunday""]",train,v1,en
v1-tr-01574,0,Set an alert for daily forecast in my village in 82 minutes,ALERT,GENERAL,RAW,"[""my village""]","[""82 minutes""]",SET,"[""my village""]","[""82 minutes""]",train,v1,en
v1-tr-01575,0,Niranjan Chak vs Timor-Leste moisture in the air..,COMPARE,HUMIDITY,RAW,"[""Niranjan Chak"", ""Timor-Leste""]",[],SET,"[""Niranjan Chak"", ""Timor-Leste""]",[],train,v1,en
v1-tr-01576,0,Contrast the relaeive humidity in Temtha Karari with Kendua Purba Medinipur West Bengal around 9 am..,COMPARE,HUMIDITY,RAW,"[""Temtha Karari"", ""Kendua Purba Medinipur West Bengal""]","[""9 am""]",SET,"[""Temtha Karari"", ""Kendua Purba Medinipur West Bengal""]","[""9 am""]",train,v1,en
v1-tr-01577,0,"tell me when coldest temperature changes sankar saraiya, motihari on sunday",ALERT,TEMPERATURE_MIN,RAW,"[""sankar saraiya, motihari""]","[""sunday""]",SET,"[""sankar saraiya, motihari""]","[""sunday""]",train,v1,en
v1-tr-01578,0,Clouey my village,CURRENT,CLOUD_COVER,RAW,"[""my village""]",[],SET,"[""my village""]",[],train,v1,en
v1-tr-01579,0,Do you have wind data for Banegaon tomorrow night?,FORECAST,WIND_SPEED,RAW,"[""Banegaon""]","[""tomorrow night""]",SET,"[""Banegaon""]","[""tomorrow night""]",train,v1,en
v1-tr-01580,0,is any rain chance advisory isssued tommorow?,ALERT,RAIN,RAW,[],"[""tommorow""]",SET,[],"[""tommorow""]",train,v1,en
v1-tr-01581,0,Can you keep eye on the wind comes from in Idappdi next weekend?,ALERT,WIND_DIRECTION,RAW,"[""Idappdi""]","[""next weekend""]",SET,"[""Idappdi""]","[""next weekend""]",train,v1,en
v1-tr-01582,0,Send alert heavy rain in Mangalvedhe Solapur Maharashtra,ALERT,RAIN,RAW,"[""Mangalvedhe Solapur Maharashtra""]",[],SET,"[""Mangalvedhe Solapur Maharashtra""]",[],train,v1,en
v1-tr-01583,0,bro chhachina os bindu 2nite,CURRENT,DEW_POINT,RAW,"[""chhachina""]","[""2nite""]",SET,"[""chhachina""]","[""2nite""]",train,v1,en
v1-tr-01584,0,kilsevur r.f. vs moh gaon sun,COMPARE,SUNSHINE,RAW,"[""kilsevur r.f."", ""moh gaon""]",[],SET,"[""kilsevur r.f."", ""moh gaon""]",[],train,v1,en
v1-tr-01585,0,What kind of cloudy shoild i expect in Rajbandh this weekend,FORECAST,CLOUD_COVER,RAW,"[""Rajbandh""]","[""this weekend""]",SET,"[""Rajbandh""]","[""this weekend""]",train,v1,en
v1-tr-01586,0,Maximm in Itapua: Monday or next 2 hours?,COMPARE,TEMPERATURE_MAX,RAW,"[""Itapua""]","[""Monday"", ""next 2 hours""]",SET,"[""Itapua""]","[""Monday"", ""next 2 hours""]",train,v1,en
v1-tr-01587,0,tel me wind heaadig yesterday,HISTORICAL,WIND_DIRECTION,RAW,[],"[""yesterday""]",SET,[],"[""yesterday""]",train,v1,en
v1-tr-01588,0,when is the temperature of soil lowest in gnderi early morning?,FORECAST,SOIL_TEMPERATURE,MIN,"[""gnderi""]","[""early morning""]",SET,"[""gnderi""]","[""early morning""]",train,v1,en
v1-tr-01589,0,watch the temperature of soil for me in kiribera this weekend,ALERT,SOIL_TEMPERATURE,RAW,"[""kiribera""]","[""this weekend""]",SET,"[""kiribera""]","[""this weekend""]",train,v1,en
v1-tr-01590,0,Can you keep an eye on the sky cover in Ama Tola in the next 4 hours..,ALERT,CLOUD_COVER,RAW,"[""Ama Tola""]","[""next 4 hours""]",SET,"[""Ama Tola""]","[""next 4 hours""]",train,v1,en
v1-tr-01591,0,"we miht go to bilarua or mogolpatna, odisha, how does the dew commpare??",COMPARE,DEW_POINT,RAW,"[""bilarua"", ""mogolpatna, odisha""]",[],SET,"[""bilarua"", ""mogolpatna, odisha""]",[],train,v1,en
v1-tr-01592,0,"Arwal versus Hosahalli, Arasikere, Hassan highest temperature today on Tuesday",COMPARE,TEMPERATURE_MAX,RAW,"[""Arwal"", ""Hosahalli, Arasikere, Hassan""]","[""Tuesday""]",SET,"[""Arwal"", ""Hosahalli, Arasikere, Hassan""]","[""Tuesday""]",train,v1,en
v1-tr-01593,0,Put vaatavarnaam here auainst Alabur tomorrow evening,COMPARE,GENERAL,RAW,"[""here"", ""Alabur""]","[""tomorrow evening""]",SET,"[""here"", ""Alabur""]","[""tomorrow evening""]",train,v1,en
v1-tr-01594,0,"Average soil water conent in Jujuy, Argenitna from 7 am to 9:30 pm?!",FORECAST,SOIL_MOISTURE,AVG,"[""Jujuy, Argenitna""]","[""7 am to 9:30 pm""]",SET,"[""Jujuy, Argenitna""]","[""7 am to 9:30 pm""]",train,v1,en
v1-tr-01595,0,Contrast soil wetness nearby with Samasarpur aound 4:15 PM,COMPARE,SOIL_MOISTURE,RAW,"[""nearby"", ""Samasarpur""]","[""4:15 PM""]",SET,"[""nearby"", ""Samasarpur""]","[""4:15 PM""]",train,v1,en
v1-tr-01596,0,"Compare the weatther update in Duggha, Bagbahra, Chhatisgarh and Khanuwai early morning",COMPARE,GENERAL,RAW,"[""Duggha"", ""Bagbahra, Chhatisgarh"", ""Khanuwai""]","[""early morning""]",SET,"[""Duggha"", ""Bagbahra, Chhatisgarh"", ""Khanuwai""]","[""early morning""]",train,v1,en
v1-tr-01597,0,"Notiyf me about the soil temperature at 40cm in Ramuapur, Misriik, Sitapur, Uttarpradesh last week",ALERT,SOIL_TEMPERATURE,RAW,"[""Ramuapur, Misriik, Sitapur, Uttarpradesh""]","[""last week""]",SET,"[""Ramuapur, Misriik, Sitapur, Uttarpradesh""]","[""last week""]",train,v1,en
v1-tr-01598,0,set an alert for os bindu around my area later today,ALERT,DEW_POINT,RAW,"[""my area""]","[""later today""]",SET,"[""my area""]","[""later today""]",train,v1,en
v1-tr-01599,0,Is the daytme temperature in Mahulani different this morning and today?,COMPARE,TEMPERATURE_MAX,RAW,"[""Mahulani""]","[""this morning"", ""today""]",SET,"[""Mahulani""]","[""this morning"", ""today""]",train,v1,en
v1-tr-01600,0,Directioon wind my field now pls,CURRENT,WIND_DIRECTION,RAW,"[""my field""]","[""now""]",SET,"[""my field""]","[""now""]",train,v1,en
v1-tr-01601,0,kindly share the what's the weather like for bhaluk mari gaon,CURRENT,GENERAL,RAW,"[""bhaluk mari gaon""]",[],SET,"[""bhaluk mari gaon""]",[],train,v1,en
v1-tr-01602,0,Quick minimum temperature check for Kuchaura Gangbarar by midnight,FORECAST,TEMPERATURE_MIN,RAW,"[""Kuchaura Gangbarar""]","[""midnight""]",SET,"[""Kuchaura Gangbarar""]","[""midnight""]",train,v1,en
v1-tr-01603,0,"Commpare the relative moisture in Nizamabad Town, Karur and Yellanur this weekend",COMPARE,HUMIDITY,RAW,"[""Nizamabad Town"", ""Karur"", ""Yellanur""]","[""this weekend""]",SET,"[""Nizamabad Town"", ""Karur"", ""Yellanur""]","[""this weekend""]",train,v1,en
v1-tr-01604,0,what kind of dewpot should i expect in neora jalpaiguri tmrw?,FORECAST,DEW_POINT,RAW,"[""neora jalpaiguri""]","[""tmrw""]",SET,"[""neora jalpaiguri""]","[""tmrw""]",train,v1,en
v1-tr-01605,0,is the ground temperature higheer in khadikapada or in morocco around 1:30 pm?,COMPARE,SOIL_TEMPERATURE,RAW,"[""khadikapada"", ""morocco""]","[""1:30 pm""]",SET,"[""khadikapada"", ""morocco""]","[""1:30 pm""]",train,v1,en
v1-tr-01606,0,Is the mitti ka taapmaan higher in Sura Sultanpura or in Imaliya Swaroop Bhopal during the sowing week?,COMPARE,SOIL_TEMPERATURE,RAW,"[""Sura Sultanpura"", ""Imaliya Swaroop Bhopal""]","[""sowing week""]",SET,"[""Sura Sultanpura"", ""Imaliya Swaroop Bhopal""]","[""sowing week""]",train,v1,en
v1-tr-01607,0,stronngest badal in jakhoda tmrw,FORECAST,CLOUD_COVER,MAX,"[""jakhoda""]","[""tmrw""]",SET,"[""jakhoda""]","[""tmrw""]",train,v1,en
v1-tr-01608,0,I want to know the wnd speed in Badpla by 3:45 AM,FORECAST,WIND_SPEED,RAW,"[""Badpla""]","[""3:45 AM""]",SET,"[""Badpla""]","[""3:45 AM""]",train,v1,en
v1-tr-01609,0,"How much sunlight in total in Semilibencha, Motu this morning",CURRENT,SUNSHINE,SUM,"[""Semilibencha, Motu""]","[""this morning""]",SET,"[""Semilibencha, Motu""]","[""this morning""]",train,v1,en
v1-tr-01610,0,Flag the wind strength tommorow,ALERT,WIND_SPEED,RAW,[],"[""tommorow""]",SET,[],"[""tommorow""]",train,v1,en
v1-tr-01611,0,Is there any prediction warning near me next month,ALERT,GENERAL,RAW,"[""near me""]","[""next month""]",SET,"[""near me""]","[""next month""]",train,v1,en
v1-tr-01612,0,"Give me a heads up abouut the dewpoint in Paaaspatti Majhwar, Tarabganj rn",ALERT,DEW_POINT,RAW,"[""Paaaspatti Majhwar, Tarabganj""]","[""rn""]",SET,"[""Paaaspatti Majhwar, Tarabganj""]","[""rn""]",train,v1,en
v1-tr-01613,0,Difference in frcast between West Godavari and Shendri Bk. for the next 3 days asap,COMPARE,GENERAL,RAW,"[""West Godavari"", ""Shendri Bk.""]","[""next 3 days""]",SET,"[""West Godavari"", ""Shendri Bk.""]","[""next 3 days""]",train,v1,en
v1-tr-01614,0,Average week ahead frecast in Jhalon Ki Madar Khamnor on Wednesday,FORECAST,GENERAL,AVG,"[""Jhalon Ki Madar Khamnor""]","[""Wednesday""]",SET,"[""Jhalon Ki Madar Khamnor""]","[""Wednesday""]",train,v1,en
v1-tr-01615,0,"Hihest temperature today Chhulha vs Duliakhal Karaib, Karimganj, Assam this week",COMPARE,TEMPERATURE_MAX,RAW,"[""Chhulha"", ""Duliakhal Karaib, Karimganj, Assam""]","[""this week""]",SET,"[""Chhulha"", ""Duliakhal Karaib, Karimganj, Assam""]","[""this week""]",train,v1,en
v1-tr-01616,0,Update me on the soil misture 40cm nearby tmrw,FORECAST,SOIL_MOISTURE,RAW,"[""nearby""]","[""tmrw""]",SET,"[""nearby""]","[""tmrw""]",train,v1,en
v1-tr-01617,0,Mean sunny hours for Teki Patti tomorrow morning,FORECAST,SUNSHINE,AVG,"[""Teki Patti""]","[""tomorrow morning""]",SET,"[""Teki Patti""]","[""tomorrow morning""]",train,v1,en
v1-tr-01618,0,Quick humidity percent check for Patandadar,CURRENT,HUMIDITY,RAW,"[""Patandadar""]",[],SET,"[""Patandadar""]",[],train,v1,en
v1-tr-01619,0,"weather conditions of hastnapur, madhya pradesh please on monday",FORECAST,GENERAL,RAW,"[""hastnapur, madhya pradesh""]","[""monday""]",SET,"[""hastnapur, madhya pradesh""]","[""monday""]",train,v1,en
v1-tr-01620,0,"Is the field too wet to plough in Voyalanallur, Tiruvallur rn?",CURRENT,SOIL_MOISTURE,RAW,"[""Voyalanallur, Tiruvallur""]","[""rn""]",SET,"[""Voyalanallur, Tiruvallur""]","[""rn""]",train,v1,en
